"","Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
"113395",73048,-0.451293667577511,-0.00776151507235083,1.31599068791099,-1.422950114831,-1.19202997620958,-0.522532073724002,-0.773000924071986,0.564886524303633,-0.622759690660501,-0.219403502710271,-0.604297271410171,-0.521382581801746,-0.271826679914696,-0.324495915415434,-0.337882529926241,0.995437484400395,0.600261910401592,-1.4282733761942,-0.670758255120698,-0.18591997032843,0.619853751410751,1.71278958552559,0.0863509514098937,0.436553703105636,-1.05030771245103,-0.335933862995761,0.149023029924928,0.159393007603173,0.0358653291870815,0
"49904",44258,-0.701840225750396,0.317777610742244,2.33503730941212,1.89970800736921,0.217991526202969,3.37752127665791,0.131179158960034,0.783508335991382,-0.0253757354808197,0.183292913564593,0.84970318639206,0.489264104166004,-0.99549844474757,-0.679035349338475,-1.11447252576884,-0.998647582352697,0.745164276967942,-1.42773479280945,-1.56412309063999,-0.209501238453314,0.159194563206648,0.987697618868601,-0.119190671960381,-1.3210955572721,-0.234665072209866,0.21709252010201,-0.115348271522264,-0.24534161929147,0.482431374386707,0
"192829",129865,-1.60445989671557,-0.424636221073004,1.57109978299189,-1.35793002250933,-0.261802591565239,-0.666614829002835,-0.20863708115719,0.48062315143176,-0.961380584656397,-0.772114372357403,-1.78963542171918,0.262555264131693,0.273502804209529,-0.328242439499637,-1.886088315009,-1.55341763978255,0.291667688467674,0.331700204197817,-0.710305973931003,-0.351249813709347,-0.806968499906243,-2.17705633221703,0.0469442225446985,-0.0793050284028033,0.227217051763318,0.143513442099267,-0.126199716921245,-0.126192045974111,0.194398623558074,0
"131242",79532,1.23240619205855,0.226618392807359,0.169315657289477,0.510239373364551,-0.23268950352393,-0.580399906242871,-0.0795041806288828,0.0129667964696085,-0.0739635616002473,-0.0887663921819626,1.19145593945741,0.355440082484589,-0.665696577700251,0.0618941524500864,0.512605031739522,0.8115005902346,-0.32590809488585,0.409768667753922,0.220124552630002,-0.110788197965561,-0.266347322955029,-0.849684708761314,0.0851221565853448,-0.0605143993770206,0.199884370717217,0.100019527132108,-0.0333135195402719,0.0157706650305189,0.0152854617249704,0
"39151",39715,1.12190819819115,-0.900377982820858,1.80706835223541,1.08673759200794,-1.63081163978263,1.0425050415826,-1.44326157533898,0.399368821933858,0.541378708075322,0.346552904354998,-1.35344415233268,0.946624044278021,0.777302608599199,-1.35147502770321,-1.57361572902001,-2.34832551409941,0.809930031082933,0.591016258887178,-0.954210551653753,-0.522700490711552,-0.383249033404236,-0.0985670509301139,-0.00921507612777497,0.105500335471286,0.391161141919101,-0.198143030925949,0.152476203391257,0.0450175372828761,0.120703911442713,0
"225983",144465,2.07569615007016,-1.07631230328621,-0.306430291087723,-0.869484539511052,-1.29814352245871,-0.546968314079598,-1.11604316023662,0.0809118722131771,-0.0276028851107387,0.897050782797866,0.935472869299976,-0.191085004314261,-0.909893717150601,-0.0314930064970292,-0.330493254571312,1.4179259073937,0.0200999378117356,-1.01117462392827,0.808695621421476,-0.0747104457990819,0.0147324926328689,-0.04604726918857,0.39369904790513,-0.037039836333089,-0.594551559687174,-0.502498960832497,0.00317262927153586,-0.0499345468072315,0.0981599902394051,0
"243480",151948,1.92425564034431,-0.352615735823014,-2.04020793430923,0.25040803989211,0.595468081148858,-0.4973487627693,0.497658131653134,-0.29377458365988,0.675093068594482,-0.10955141763929,-1.53150641816359,0.0277755142518364,-0.213879783393322,0.491817654934024,0.155392304864196,-0.294764688923272,-0.494815191785853,-0.288375388207672,0.437011346749421,-0.00702333702582095,-0.0949690160525879,-0.373661158822511,-0.0027895023605326,0.0279308984588886,0.224516897772961,-0.377418531142464,-0.0554296893867507,-0.0418457507900431,0.474745946703761,0
"180360",124504,-0.260551669745416,1.00615241067506,0.309124818895144,-0.577258379811036,1.08039176197309,-1.35228796853479,1.46474594964037,-0.55430913561467,-0.257948599776328,-1.11514259586703,-0.389450773042788,-0.141493312971295,0.391586156546123,-1.12554642792204,0.430743756492009,0.0655280554260193,0.177244983675101,0.572520340641573,-0.557512519091652,0.0329271431225875,0.249607334271969,0.960160106865474,-0.425569603949789,-0.00212935989260865,0.14465820950247,-0.176978029699559,-0.0243672148621609,-0.0447897273714484,0.0678879445326899,0
"80280",58411,1.01136061657302,-0.604236158407266,0.94825009707623,0.14242492046277,-1.33639483898272,-0.538623568485803,-0.638021779765176,0.142887099685829,0.546091379626751,0.00921934687964738,1.30184494425112,0.117131516681383,-1.36675555982448,0.438039639797788,0.908467358975291,0.877946312237561,-0.599961754980405,0.684119373949826,-0.100003793680836,0.0470603541880317,0.247119840293144,0.439632690662365,-0.0743910874276189,0.595540911799989,0.0437358663662382,1.07075065574121,-0.0779006338989431,0.0197666115569965,0.418428840515951,0
"213446",139259,-4.50513088162351,1.20667369095256,-2.44270415683642,-0.168619167898478,-1.37228589595487,-1.32601476804514,-0.321063147081488,1.7578026813758,0.289222974811273,-1.58774753475511,-1.43164898984706,0.0632791182505798,-1.1002666668623,-0.0463770825508785,-0.292241632036945,0.680015385729944,1.87308814155246,0.32176860450394,-0.0854639736423155,-0.919112271864266,-0.252120586262341,-0.627364427998301,-0.145265934074299,-0.10849666683476,0.260523585560487,-0.0866024636224848,-0.374627744734126,-0.0617646418206244,0.469665025068924,0
"94897",65076,1.16169015502799,-0.969181150904131,0.997562177712266,-0.695548046214753,-1.46423932446978,-0.0409704333763003,-1.15627655557499,0.220028976704499,-0.611395244330213,0.719376896789201,1.70427202038942,-0.0393888697067144,-0.282809657041735,-0.10567926895322,0.709527514463672,1.35314325899697,0.185898563501047,-0.804562207097041,0.0620842488130125,0.151811440148242,0.503921595217795,1.2524361864512,-0.105415089245274,0.270274285414836,0.260138841490384,-0.054696431111039,0.0364312782009941,0.023522499349706,0.298835046405218,0
"201534",133923,1.93173768630568,0.679917646918627,-1.68901836358248,3.5892694671254,1.16694327776953,-0.326336132283637,0.83290924117057,-0.294902366907925,-1.4788625481553,1.57200015368578,-1.30802075735933,-0.663947811530383,-0.36755813982202,0.771340558049252,-0.561913431934327,0.637793474770665,-0.817576240074901,-0.490422256549045,-1.43328255966883,-0.206304963246429,0.0947537356421735,0.113962108666261,0.032838375367817,0.549224936433501,0.299854641483104,0.0476118205821147,-0.096131995172822,-0.0522032805269898,0.201272811652264,0
"206869",136411,2.00360350823751,-0.185477298205377,-1.09152933795503,-0.108722134050716,0.209406120593539,-0.188061105261775,-0.1114819219175,-0.0375022639507763,0.200645934929065,0.218092449217634,0.878476366288245,1.17728616485056,0.758780589440613,0.370077738223152,0.159322194928391,0.756902531892859,-1.04456035563924,-0.205722484497467,0.478194814527752,-0.0565103465541668,-0.42127765987815,-1.32211534880182,0.493774467701343,0.245840275480659,-0.660929404920315,-0.00982275339959399,-0.0772678027846296,-0.0503642295897455,0.115665686628338,0
"159776",112936,2.12606029517811,-1.30981356927941,-2.66187226224172,-1.82972345754793,0.438393406613801,0.194648050900056,-0.160253430141454,-0.154636236213758,-2.40906175183777,1.73845191514227,1.17924002954731,0.0383176549576777,0.433297262016231,0.503059695632765,-0.577933485424725,-2.09389732491191,1.30476006876109,-1.28207191744747,-0.7599312134406,-0.406718864497853,0.274780805396786,1.30312322244165,-0.173915605056703,-1.34317356930582,0.427229722318771,0.394655069223573,-0.0306010479257815,-0.101260661701686,0.33260823138972,0
"256280",157619,-1.4946936512561,1.2234472584496,-1.49887455570453,-0.479555677276479,-0.236106338621849,0.711657191708861,-1.78647915182977,-4.98904492686676,-2.5937911146065,-0.472679525567174,-0.00546597280535299,0.377615903910244,-0.996086705082351,1.81026449707957,-0.98899809663589,-1.97551027315078,0.720593491457095,1.97096085796275,-0.0135139691320083,0.592364160046655,-2.22217302219964,2.20878948031516,-0.293245150704074,0.785959206762003,-0.117374843898808,0.950126532838173,0.070661627456882,0.0603037969602885,0.404552373866187,0
"213709",139365,-1.02347736100452,-1.48139945637423,2.09588027965511,-2.69039774967066,-0.158552656905377,0.174117299302398,-1.33352401772679,0.366318542905664,-1.93457696037603,0.72970906158245,-0.401678723972911,-0.783764018187621,0.635428254212812,-0.788727980571723,-0.542969908275481,0.387772929552722,-0.336873474635438,1.33256857537089,0.353506973063579,0.0472208491258999,-0.0657384850695633,-0.0940818833971218,-0.193640665348112,-1.07210925820104,0.384351796357624,-0.0761098302351814,0.0476597123794736,0.0685692662626299,0.15157371263588,0
"101184",67750,-1.21395409911729,0.73919026224862,1.77517460815326,0.775531514373545,-0.113342990679247,0.675453372202298,-0.461203287594162,0.974583037804718,-0.674360317205673,-0.314680395680282,1.56832196910671,0.886754157512736,-0.0239064086002681,0.602742013893893,1.32787949459616,-0.123394821348037,0.164911577670859,-0.0698806117346259,-0.144079498804554,0.149040332236648,0.120479466154665,0.201194094845986,-0.0433393103857418,-0.322300810956768,0.128033048934564,-0.31665100018116,0.188022916418283,-0.0691316519479201,0.0894498388653996,0
"54394",46429,-1.91250587173249,-0.874395105759554,2.07600770142859,0.330038905816381,1.80929292115434,-1.03194700488945,-0.641136002672288,0.463582242896193,-0.418836498557817,-0.419652392680832,1.07009557134691,0.237188842351772,-1.20762806382092,0.58529829262113,0.120194330255599,0.480512635616822,-0.719562127206915,0.212972931926906,-1.17014055533563,0.181919100281331,0.203543327526587,-0.0407858143854846,0.147790260665476,-0.0482212529021558,0.0527882839242845,-0.624168825856524,0.0347472105972437,0.125850390407187,0.0106742051152028,0
"48195",43537,-0.565118309707263,0.485641304621945,0.946764845553217,-0.631364818076917,-0.734194125743904,-1.00861375000642,0.323090532737562,-0.0764904506174549,-1.71453355729935,0.584980172731212,-0.611371956685094,-0.620446060608957,-0.173021402844061,0.433174533315138,1.08288906973801,-1.80641266844199,0.51027421996395,0.70694403861041,0.655962006350834,-0.393185253940018,-0.702332213196615,-1.61963732070772,0.15454978736091,0.357079689401626,-0.81406917304039,0.668244155671535,-0.319556793161043,-0.212035113235436,0.16630411569486,0
"99283",67050,-0.781539849902334,1.40957598429763,1.36503763818521,0.0732497817455011,-0.418867916642792,-1.09291895627959,0.479953152897934,0.248229992804119,-0.828105828693384,-0.587013735320616,0.0159480916526333,1.06126530480029,1.62329163782134,0.162310444698575,0.611168516858466,0.151665350801095,-0.196991806454194,-0.613523459979401,-0.126136191926592,0.0903560658711511,-0.142762706077387,-0.415835335151531,0.0676974462405028,0.734288730307668,-0.157506946586499,0.0479354084804865,0.148878078312675,0.0653367469760018,0.0382136543124261,0
"248649",154028,2.07265904975654,-0.951942079426881,-0.486679133483692,-0.553104099655161,-0.968706693090911,-0.17385404724793,-0.956980421403863,0.0557290071192021,-0.220484821151149,0.978153806647953,0.236945766043703,0.520474676680398,0.178481104847739,0.00948548538715217,-0.277317505457165,-0.746968988889006,-0.650059232812488,1.51881810798003,-0.33243728468694,-0.550959364969024,-0.59658558234566,-1.22878616922951,0.440952541297807,-0.553411278712534,-0.738854676904867,0.243133312021041,-0.0225392691267262,-0.0512110385546453,0.109944312686589,0
"123407",76914,1.16320289977939,0.0704657682309261,1.24129177747227,1.26721373488146,-0.86210905388366,-0.258860605603323,-0.479318427695216,-0.0027049187866937,0.610130901364635,-0.170955438451877,-0.511427827395676,0.950137196097247,1.21670059094305,-0.480989353961584,0.49908880267272,0.19129336110578,-0.47232562134601,0.0739027879872189,-0.438422670912181,-0.0511986454678846,0.139826989629972,0.628656387177713,-0.108817754391321,0.441140737907247,0.54979376994596,-0.262526661080986,0.0757433820463466,0.0390296140595649,0.043209182306341,0
"239584",150172,-0.443971777966744,0.826007685708898,0.150316800759789,0.16669546674211,1.48463665735454,-0.80789706755626,0.842766241733631,-0.174577760188315,-0.50947017911341,-1.1296712254902,-0.423965822226861,0.395688747355984,1.10042700419992,-1.12851599184462,0.496423177118343,-0.422261404866113,0.877825197531511,0.13001958916615,1.0983794913,0.258551650967311,-0.203098028938204,-0.571882281471517,-0.0262664231927626,0.567113692731452,-0.175889994703311,-0.457229536253726,0.155241583288132,0.199592626482215,0.0426541236403505,0
"133575",80443,-3.31335580702568,4.85908339228764,-4.2136160946249,1.09699633790345,-0.89320028840507,-2.48214743800417,-0.331599547920443,1.20203503905039,1.94817894570019,2.4766975467504,0.690294670716799,-0.520270440000586,-1.17980357616718,-3.31822340787018,1.26306306913768,0.856358935494819,3.39208557422686,1.43723819272123,-0.970911826769847,1.5250222344941,-0.414158219544802,-0.535570123523539,0.488349291099357,0.27180408398349,0.254159107606301,-0.347520133051126,1.33462158758717,0.677272345205779,0.0038000170210122,0
"128951",78899,-1.03214567521114,0.471027447716323,0.970447122116766,-2.01791676371142,-0.300693224953612,-0.241894155117383,-0.156794887971941,0.783898479157549,1.00959904997685,-1.5591352051686,0.554356078302338,0.587560136980974,-1.54291188214552,0.648521969747922,0.0370018686051363,-0.349998483552888,-0.167514833652427,0.470355818524756,0.0796360780580105,-0.197332188487939,0.158551724113775,0.515359913564246,-0.176894475917555,-0.330045091407728,-0.0382841103979839,-0.786239530482128,0.306012239647446,0.107112329359268,0.0213484102304056,0
"237123",149109,1.71642079116863,-0.870500817985707,-0.414463228765531,0.619855939153125,-0.932972578843867,-0.46041917937048,-0.470931120923976,-0.0423346940432124,1.52801002399074,-0.221296774678778,-1.0776328149742,0.23987482294418,-0.32056481736979,-0.0737232614740922,0.594055140318221,0.0737070673603997,-0.435706231287035,0.213834117876413,-0.318253256251113,0.0119604774781587,0.269576868154027,0.721919023098429,0.00697729607592198,-0.0644705659489241,-0.166844920947576,-0.218174133714815,0.0169523963681934,-0.0156313512635942,0.603818434956793,0
"223131",143257,-2.00294108580747,-2.17909531203277,-1.39994172032412,-2.85316422237932,1.02703605988633,-1.24899023434331,0.678580411541699,0.188860603296775,-1.33419492604126,-0.772554534306188,-0.475365287097842,0.672922859901406,0.859698428336335,0.680703499003072,-1.46235997106663,-1.02738080484213,-0.892091220680818,1.63736749806601,-1.14645577630538,0.33062810963398,0.175463563793092,-0.162393064345723,0.411680909284358,-1.07214533778796,-0.346331792517592,0.441917605578069,-0.0726011347260765,-0.14296981935664,1.15080740188025,0
"26639",34179,0.123517277201933,1.09320765648977,0.119436298602494,0.6919825876361,0.794536254299663,-0.148028780340581,0.849436454925031,0.0170751841078409,-0.824246534880647,0.321200154138092,1.15647041658533,0.827768474925289,0.300298194164256,0.62470059591115,0.199863652727879,-0.575204864138349,-0.259460434690738,-0.0151554829910986,0.435295495415317,0.055363069614634,0.194635957492646,0.807105925006557,-0.0206909197255626,-0.281591119802891,-0.759277593197609,-0.384175463997717,0.455505157981647,0.214075261735948,0.0038000170210122,0
"9828",14511,1.16049598155627,-0.117362406117767,0.857122387442236,0.161267777474279,-0.608182638925986,-0.0432603840289618,-0.635745377730445,0.0989842233615069,1.51367420877447,-0.387593990002548,2.51344961758712,-1.73645103414061,1.41907469921805,1.75284681040759,0.161225176811985,0.40466755400001,0.336064673817344,0.235723767300814,-0.469252650780298,-0.118405569379197,0.00952233638441021,0.273088161829834,0.0049393442174106,0.0402338970780419,0.0954973530894894,1.04399148305131,-0.0785628462955498,-0.00826275897667476,0.068101428634994,0
"226822",144811,-0.851522157777499,0.632290986523267,0.200214405998974,-0.260177860284622,0.301338816325213,-0.316526257121506,-0.20114226968935,0.622121439136479,0.268372608154663,-1.22822734513635,-1.21557224877996,-0.349030210594497,-0.0171813185845652,-1.22155607124465,0.36612227380399,0.988620423175602,0.361971496745936,1.02495779418473,-0.620027093977462,0.130802980464555,0.24349008001012,0.605257800790683,-0.181557921995823,0.41405066963826,0.0957070432138495,0.462877354798282,0.154703832287096,-0.00464235586290559,0.122539874722528,0
"58320",48329,1.20511929284334,0.275696937200155,0.630458547456462,1.1140927080536,-0.504643442908545,-0.844635609817466,0.022784054014262,-0.118837235010783,0.164580747407092,-0.0246199391879659,-0.388747759102784,0.0536532869667207,-0.388427927717273,0.389031532313313,1.12537568201924,0.315351594892086,-0.476168268746082,-0.291369914811866,-0.281946037261357,-0.149859759391154,-0.278699635191106,-0.85912791980074,0.146352049960846,0.325646647143195,0.268558076667132,-0.69281914700365,0.0252640691048137,0.0333762789061166,0.0512361845529735,0
"278766",168418,-0.377193418146382,0.393247803794926,1.75341169026468,-0.601558649597439,-0.15910924861177,-0.42624736676275,0.435094092874796,-0.168710475422225,0.725103923652364,-0.458978286664493,-1.28409299535061,-0.717138721357341,-1.08603149813936,-0.372435563212385,0.0925837634041084,0.224397092696584,-0.596417859645713,0.255575762731981,-0.325019957458623,-0.122732478679726,0.197449247295533,0.787673706700032,-0.2467747481047,0.0772530016101019,-0.468099372492481,0.494394351827574,-0.179787507709481,-0.0601051674798675,0.049101343529933,0
"282619",171025,2.0586095758891,-1.17047744423187,-0.689959248282572,-0.843599385590004,-0.987915977256802,-0.315092886705423,-0.986845641916975,-0.0430874009055082,0.140069720619606,0.70408541197123,-0.86679517751685,-0.589608513392924,0.115417774938468,-0.458844611797498,0.288309987210555,1.14732480710985,0.157505921688959,-1.15922403126369,0.387657581479887,0.0997461970252067,0.351925544284549,0.939419623980595,0.122927145943285,0.709469957481836,-0.164209405594232,-0.120916355484326,-0.00290146413711143,-0.0323487896143359,0.294608061179598,0
"78338",57481,0.966827791040929,-0.726796320816085,1.56783639991373,1.10718028922101,-1.51833724150205,0.248083746398111,-0.894834223758439,0.215051925286586,1.59636524822074,-0.487691461600002,-1.18936257476436,0.805320000078958,0.12439482468631,-1.01408052217394,-1.09133231659658,-0.289023779819925,0.250765755093097,-0.334218136243119,0.269583880715859,0.0778040037454485,-0.0148269305433445,0.197104114534254,-0.127537750802183,0.488968819121096,0.323829759551105,0.562266024881984,0.0246991494386088,0.0425683616737995,0.418428840515951,0
"192668",129800,1.8037724419324,-0.175574925887518,-2.79164435922495,1.26881524216559,1.0309747011271,-1.09138274075506,1.29392390418009,-0.599467807608294,-0.185667431046742,0.32139234384357,-1.60021029959938,-0.339629716844993,-0.560990236932709,1.0017232996975,-0.170012006069567,-0.655793155752445,-0.40352539072795,-0.219629346590884,-0.128164339728367,0.0411422902851244,0.360907535184818,0.834961797839902,-0.461858425541242,-0.727906973232864,0.88656946845434,-0.162282006252373,-0.0880085471750868,-0.057180074129124,0.768500071474142,0
"283656",171766,2.0619765142613,0.529872022238853,-2.70920222801545,1.11448651063121,1.65091030508069,-0.0299919120316949,0.613447892351156,-0.178050664894631,-0.216581407164376,-0.220051390550349,0.408645678664193,0.897787538535793,0.810457387228865,-1.05997198045969,-1.06036619941473,0.219651053988662,0.322802823341075,0.738453611453688,0.237360341259814,-0.119839210721224,-0.0436177545244487,0.102869026554348,-0.140834776345429,-0.453590985664558,0.621657904102261,-0.479550521000326,0.000448967658268268,-0.0407487480856591,0.0281372046836746,0
"251245",155281,2.06054769948329,-1.2006727487247,-0.580191352794781,-0.96517536358275,-1.10569455174545,-0.303827384581535,-1.08265979297715,0.0931136453169873,0.0369460756672954,0.896614954409192,0.352221209493328,-0.494646217993338,-0.990047123019389,-0.0259248942125178,-0.312143074009199,1.65307415963946,-0.228267049324808,-0.709639830204995,1.08257700116452,0.00444372865418868,-0.010285301911068,-0.205573974603129,0.291064181721244,-0.551108355627052,-0.523109511523611,-0.475743918367927,-0.00816034842690702,-0.049752058429707,0.238162864530405,0
"85496",60793,-0.187715606821214,0.635923975706918,2.01152368812291,1.32124524008736,0.0456565399398873,0.513092830825209,0.410484700563798,0.0797799289372385,-0.238538213092195,0.0541490531375274,1.25736796491352,0.81123477466224,-0.385161733518781,-0.151983916008152,-0.51159060492274,-1.06294567275086,0.368492941709577,-0.150499672648692,0.907713005847211,0.0638596879387707,0.0376915439040607,0.520836334581489,-0.211198757814336,0.241193276019318,0.0102795388978959,-0.213793419293013,-0.0611467738018233,-0.197497793050628,0.0426968204608113,0
"228053",145338,2.00055073050642,-0.35410311751704,-0.286089175147454,0.314605026737032,-0.766675793302155,-0.778922684306697,-0.526295924802355,-0.151863378454378,0.970405377682128,0.0389333101803667,-0.673886214202373,0.608241401579831,0.862588927543483,-0.215620879506435,0.799468632185744,0.496937959317554,-0.676066075857429,-0.0294737068947791,-0.388224656392256,-0.129961781333352,0.189264229289019,0.712946240503872,0.180888446058957,0.118515602326822,-0.33116708986535,0.646287315970673,-0.0320635078591789,-0.0458874447081855,0.0533710255760141,0
"184034",126064,-1.50078108252648,0.311474062119335,0.0779218422029115,1.94445250691435,1.50978528391855,-0.697625877029205,0.689735313401698,0.0490308479674255,-1.54025734900935,0.537476359640289,0.601682989259289,-0.348987127399255,-1.08888243041286,1.38629166712628,1.14113932596307,-1.19613976310639,0.422603589292439,0.76580622806031,2.86935490121853,0.134588212693234,0.15415115984333,0.5313204336291,-0.0931976381781457,-0.391075051626384,0.974323935957525,0.0765374794003944,-0.287979486437804,-0.300276684746253,0.0454294169703032,0
"28978",35261,-0.685025084715448,-0.311532458174063,2.21950949114169,-1.11190771281243,-1.23995774753665,0.862565274703395,-0.0736468287822102,-0.0904042546091839,-0.93755072140574,0.819812836430825,0.443017858073147,-0.109654172449069,0.871022704226033,-0.675331784378674,1.07974739189113,-0.614725564145656,-0.78796514671405,2.57578922876338,0.316304333436811,-0.349713626265162,-0.169867884683019,0.318875210853136,-0.0563071143776153,-0.437703520209759,-0.412550869829752,1.18913123496034,-0.204789398767145,-0.206663201542519,0.537552969601614,0
"136909",81928,-0.723879479165957,0.583120575990437,1.2825216571416,-0.165944862494176,0.647031010403214,0.635301126297277,0.448313599189684,0.346858255651792,-0.239179699706222,-0.35406746029216,0.275348518135608,0.542675992366384,-0.234613159352055,0.0247755410390488,-0.783356052297258,-0.253245181751399,-0.223075675274863,-0.166729395842966,0.646381785882246,0.180188814957857,-0.140472040247808,-0.232566639811866,-0.158731759802725,-0.82853275807519,0.00929565957213918,0.305502394515523,0.315661554012588,0.155644090648468,0.125101683950177,0
"182367",125366,-0.245593900798975,1.3762237757274,-1.02893931622636,-0.596582616601013,1.25462491480634,-0.745122859162291,1.18346923273216,-1.09629532824683,-0.357541810462985,-0.807743956062257,-0.793075325148641,0.0833205216367225,0.663740164845107,-1.08739278177482,-0.567795904112522,-0.0598956230937898,0.552407994567428,0.164345872556853,-0.339482036964878,-0.0874832041874862,0.964466718410158,0.630340495112663,-0.269089392025695,0.581418849120026,0.30119940605716,0.762296650218795,0.300361212356493,0.130816455485993,0.117544346728613,0
